DateKey,ProductAlternateKey,UnitCost,UnitsOut,InventoryOutValue
20071122,BK-T79Y-50,635.04,1,635.04
20071122,BK-T79Y-54,635.1,1,635.1
20071123,BK-M38S-42,308.61,1,308.61
20071123,BK-M68B-42,728.06,4,2912.24
20071123,BK-M68B-46,652.36,1,652.36
20071123,BK-M68S-38,737.66,1,737.66
20071123,BK-M68S-42,720.01,1,720.01
20071123,BK-R19B-44,203.15,1,203.15
20071123,BK-R79Y-40,717.87,2,1435.74
20071123,BK-R79Y-42,569.72,2,1139.44
20071123,BK-R79Y-44,724.71,1,724.71
20071123,BK-T18U-58,184.54,2,369.08
20071123,BK-T44U-50,396.92,1,396.92
20071123,BK-T44U-54,368.36,1,368.36
20071123,BK-T44U-60,393.94,1,393.94
20071123,BK-T79U-54,717.23,1,717.23
20071123,BK-T79Y-54,636.69,1,636.69
20071124,BK-M18S-48,74.08,2,148.16
20071124,BK-M38S-40,268.98,1,268.98
20071124,BK-M38S-46,300.23,1,300.23
20071124,BK-M68B-38,716.11,3,2148.33
20071124,BK-M68B-46,651.25,5,3256.25
20071124,BK-M68S-38,734.11,2,1468.22
20071124,BK-M68S-42,716.55,1,716.55
20071124,BK-M68S-46,740.31,2,1480.62
20071124,BK-R19B-52,226.19,1,226.19
20071124,BK-R19B-58,259.24,3,777.72
20071124,BK-R79Y-40,719.52,2,1439.04
20071124,BK-R79Y-42,572.17,2,1144.34
20071124,BK-R89B-44,993.56,1,993.56
20071124,BK-R89B-52,914.13,1,914.13
20071124,BK-R89R-58,1033.63,1,1033.63
20071124,BK-T44U-54,369.65,1,369.65
20071124,BK-T79U-54,716.8,1,716.8
20071124,BK-T79Y-50,635.87,2,1271.74
20071125,BK-M18B-44,209.89,1,209.89
20071125,BK-M68B-38,715.75,1,715.75
20071125,BK-M68B-42,729.29,3,2187.87
20071125,BK-M68S-38,735.73,1,735.73
20071125,BK-M68S-42,717.41,1,717.41
20071125,BK-R19B-44,202.84,2,405.68
20071125,BK-R19B-48,184.35,2,368.7
20071125,BK-R64Y-38,430.3,2,860.6
20071125,BK-R64Y-40,483.4,1,483.4
20071125,BK-R64Y-42,576.57,1,576.57
20071125,BK-R89B-44,988.7,1,988.7
20071125,BK-R89B-48,864.36,1,864.36
20071125,BK-T79Y-46,456.64,1,456.64
20071125,BK-T79Y-50,633.77,1,633.77
20071125,BK-T79Y-54,642.05,1,642.05
20071126,BK-M18B-52,206.19,1,206.19
20071126,BK-M68B-38,714.53,2,1429.06
20071126,BK-M68B-42,731.63,2,1463.26
20071126,BK-M68S-38,736.02,1,736.02
20071126,BK-M68S-46,738.9,4,2955.6
20071126,BK-R19B-44,202.19,2,404.38
20071126,BK-R79Y-44,728.11,1,728.11
20071126,BK-T18U-44,190.45,1,190.45
20071126,BK-T18U-50,166.56,1,166.56
20071126,BK-T44U-46,407.22,1,407.22
20071126,BK-T44U-50,398.27,1,398.27
20071126,BK-T79U-50,695.1,1,695.1
20071126,BK-T79Y-46,458.01,1,458.01
20071126,BK-T79Y-50,633.96,1,633.96
20071126,BK-T79Y-54,641.6,1,641.6
20071126,BK-T79Y-60,482.85,1,482.85
20071127,BK-M18B-52,206.46,1,206.46
20071127,BK-M18S-42,62.93,1,62.93
20071127,BK-M68B-38,711.82,2,1423.64
20071127,BK-M68B-42,728.41,1,728.41
20071127,BK-M68B-46,650.79,3,1952.37
20071127,BK-M68S-38,736.1,1,736.1
20071127,BK-M68S-42,718.92,1,718.92
20071127,BK-M68S-46,739.93,1,739.93
20071127,BK-R19B-44,202.23,3,606.6899999999999
20071127,BK-R64Y-38,429.44,1,429.44
20071127,BK-R64Y-42,575.82,1,575.82
20071127,BK-R79Y-40,722.69,3,2168.07
20071127,BK-R79Y-42,572.74,2,1145.48
20071127,BK-R79Y-48,593.92,1,593.92
20071127,BK-R89B-44,988.68,1,988.68
20071127,BK-R89B-52,916.14,1,916.14
20071127,BK-T18Y-50,183.89,1,183.89
20071127,BK-T18Y-54,170.52,1,170.52
20071127,BK-T18Y-62,170.23,1,170.23
20071127,BK-T79U-46,811.73,1,811.73
20071127,BK-T79Y-54,638.9,1,638.9
20071128,BK-M18S-48,73.18,1,73.18
20071128,BK-M38S-42,310.55,1,310.55
20071128,BK-M68B-46,649.49,1,649.49
20071128,BK-M68S-38,733.82,1,733.82
20071128,BK-M68S-42,720.93,4,2883.72
20071128,BK-M68S-46,742.6,1,742.6
20071128,BK-R19B-48,183.96,2,367.92
20071128,BK-R64Y-40,484.65,1,484.65
20071128,BK-R64Y-42,573.4,2,1146.8
20071128,BK-R64Y-48,407.17,2,814.34
20071128,BK-R79Y-48,594.99,3,1784.97
20071128,BK-R89B-52,918.34,1,918.34
20071128,BK-R89B-58,925.73,1,925.73
20071128,BK-T18U-54,175.16,1,175.16
20071128,BK-T44U-54,371.68,1,371.68
20071128,BK-T79U-54,724.49,2,1448.98
20071128,BK-T79U-60,691.77,1,691.77
20071128,BK-T79Y-46,458.97,1,458.97
20071128,BK-T79Y-54,639.1,1,639.1
20071128,BK-T79Y-60,485.7,1,485.7
20071129,BK-M38S-38,332.23,1,332.23
20071129,BK-M68B-46,648.71,1,648.71
20071129,BK-M68S-46,741.33,2,1482.66
20071129,BK-R19B-44,203.43,2,406.86
20071129,BK-R19B-48,183.87,4,735.48
20071129,BK-R19B-52,228.77,5,1143.8500000000001
20071129,BK-R19B-58,257.71,4,1030.84
20071129,BK-R64Y-42,574.89,1,574.89
20071129,BK-R79Y-40,717.13,2,1434.26
20071129,BK-R79Y-42,571.25,1,571.25
20071129,BK-R79Y-44,737.54,1,737.54
20071129,BK-R89B-44,988.07,1,988.07
20071129,BK-R89B-52,917.79,1,917.79
20071129,BK-R89B-58,924.34,2,1848.68
20071129,BK-T18U-44,189.49,1,189.49
20071129,BK-T18Y-54,170.56,1,170.56
20071129,BK-T44U-54,371.68,1,371.68
20071129,BK-T79U-54,726.96,1,726.96
20071129,BK-T79U-60,693.98,1,693.98
20071129,BK-T79Y-50,629.21,1,629.21
20071130,BK-M18B-40,208.44,1,208.44
20071130,BK-M18B-44,206.86,1,206.86
20071130,BK-M18S-42,63.3,1,63.3
20071130,BK-M18S-44,82.83,1,82.83
20071130,BK-M38S-38,333.56,1,333.56
20071130,BK-M38S-42,310.46,1,310.46
20071130,BK-M68B-38,718.17,1,718.17
20071130,BK-M68B-42,728.91,1,728.91
20071130,BK-M68S-38,738.59,1,738.59
20071130,BK-R19B-48,184.68,1,184.68
20071130,BK-R19B-52,229.78,1,229.78
20071130,BK-R64Y-40,482.81,1,482.81
20071130,BK-R64Y-42,573.17,1,573.17
20071130,BK-R79Y-40,714.12,2,1428.24
20071130,BK-R89B-58,920.36,1,920.36
20071130,BK-T18U-44,190.29,1,190.29
20071130,BK-T18Y-44,170.78,1,170.78
20071130,BK-T44U-50,397.39,1,397.39
20071130,BK-T44U-60,397.49,1,397.49
20071130,BK-T79U-46,815.22,1,815.22
20071130,BK-T79U-50,695.16,1,695.16
20071130,BK-T79Y-46,460.76,1,460.76
20071201,BK-M18B-40,209.07,23,4808.61
20071201,BK-M18B-42,157.53,42,6616.26
20071201,BK-M18B-44,206.95,23,4759.849999999999
20071201,BK-M18B-48,170.76,36,6147.36
20071201,BK-M18B-52,206.64,26,5372.639999999999
20071201,BK-M18S-40,80.92,48,3884.16
20071201,BK-M18S-42,63.31,40,2532.4
20071201,BK-M18S-44,82.75,30,2482.5
20071201,BK-M18S-48,73.23,42,3075.6600000000003
20071201,BK-M18S-52,62.73,41,2571.93
20071201,BK-M38S-38,334.52,26,8697.52
20071201,BK-M38S-40,269.25,51,13731.75
20071201,BK-M38S-42,311.98,24,7487.52
20071201,BK-M38S-46,302.27,29,8765.83
20071201,BK-M68B-38,719.32,107,76967.24
20071201,BK-M68B-42,730.95,110,80404.5
20071201,BK-M68B-46,646.83,74,47865.420000000006
20071201,BK-M68S-38,740.96,74,54831.04
20071201,BK-M68S-42,718.69,71,51026.990000000005
20071201,BK-M68S-46,745.04,64,47682.56
20071201,BK-R19B-44,204.2,19,3879.7999999999997
20071201,BK-R19B-48,184.99,106,19608.940000000002
20071201,BK-R19B-52,229.78,85,19531.3
20071201,BK-R19B-58,259.03,44,11397.32
20071201,BK-R64Y-38,428.27,60,25696.199999999997
20071201,BK-R64Y-40,483.92,40,19356.8
20071201,BK-R64Y-42,573.22,42,24075.24
20071201,BK-R64Y-44,441.16,18,7940.88
20071201,BK-R64Y-48,406.68,75,30501.0
20071201,BK-R79Y-40,711.12,113,80356.56
20071201,BK-R79Y-42,567.65,56,31788.399999999998
20071201,BK-R79Y-44,737.38,23,16959.74
20071201,BK-R79Y-48,593.38,132,78326.16
20071201,BK-R89B-44,988.16,51,50396.159999999996
20071201,BK-R89B-48,870.33,38,33072.54
20071201,BK-R89B-52,924.04,44,40657.759999999995
20071201,BK-R89B-58,924.97,20,18499.4
20071201,BK-R89R-58,1031.95,18,18575.100000000002
20071201,BK-T18U-44,190.88,38,7253.44
20071201,BK-T18U-50,167.76,78,13085.279999999999
20071201,BK-T18U-54,174.81,72,12586.32
20071201,BK-T18U-58,183.52,48,8808.960000000001
20071201,BK-T18U-62,208.51,29,6046.79
20071201,BK-T18Y-44,170.32,97,16521.04
20071201,BK-T18Y-50,182.83,66,12066.78
20071201,BK-T18Y-54,169.77,42,7130.34
20071201,BK-T18Y-58,167.86,35,5875.1
20071201,BK-T18Y-62,170.07,85,14455.949999999999
20071201,BK-T44U-46,405.09,42,17013.78
20071201,BK-T44U-50,399.29,33,13176.570000000002
20071201,BK-T44U-54,370.23,81,29988.63
20071201,BK-T44U-60,398.64,71,28303.44
20071201,BK-T79U-46,811.23,85,68954.55
20071201,BK-T79U-50,693.42,48,33284.159999999996
20071201,BK-T79U-54,726.66,32,23253.12
20071201,BK-T79U-60,697.67,110,76743.7
20071201,BK-T79Y-46,459.75,96,44136.0
20071201,BK-T79Y-50,626.44,62,38839.280000000006
20071201,BK-T79Y-54,642.94,33,21217.02
20071201,BK-T79Y-60,484.33,82,39715.06
20071201,FR-M21B-42,70.5,35,2467.5
20071201,FR-M21B-44,75.24,59,4439.16
20071201,FR-M21B-48,94.24,39,3675.3599999999997
20071201,FR-M21S-40,88.23,42,3705.6600000000003
20071201,FR-M21S-42,76.64,66,5058.24
20071201,FR-M21S-44,94.66,50,4733.0
20071201,FR-M21S-52,77.55,28,2171.4
20071201,FR-M63S-40,115.72,82,9489.039999999999
20071201,FR-M63S-42,118.28,52,6150.56
20071201,FR-M63S-46,127.81,4,511.24
20071201,FR-M94B-38,416.32,34,14154.88
20071201,FR-M94B-42,354.4,60,21264.0
20071201,FR-M94S-38,431.79,52,22453.08
20071201,FR-M94S-42,392.16,1,392.16
20071201,FR-M94S-46,452.52,28,12670.56
20071201,FR-R38B-44,127.92,9,1151.28
20071201,FR-R38B-52,145.85,47,6854.95
20071201,FR-R38B-58,122.54,22,2695.88
20071201,FR-R72Y-38,207.95,38,7902.099999999999
20071201,FR-R72Y-40,255.81,4,1023.24
20071201,FR-R72Y-44,189.6,50,9480.0
20071201,FR-R72Y-48,248.91,31,7716.21
20071201,FR-R92B-44,547.53,19,10403.07
20071201,FR-R92R-44,500.6,12,6007.200000000001
20071201,FR-R92R-62,471.22,15,7068.3
20071201,FR-T67U-50,106.96,21,2246.16
20071201,FR-T67U-54,124.09,12,1489.08
20071201,FR-T67Y-44,106.8,21,2242.7999999999997
20071201,FR-T67Y-50,103.47,15,1552.05
20071201,FR-T67Y-62,114.13,12,1369.56
20071201,FR-T98U-46,334.67,12,4016.04
20071201,FR-T98U-50,307.97,18,5543.460000000001
20071201,FR-T98U-54,301.21,50,15060.499999999998
20071201,FR-T98U-60,340.11,33,11223.630000000001
20071201,FR-T98Y-46,336.57,6,2019.42
20071201,FR-T98Y-50,353.11,4,1412.44
20071201,FR-T98Y-54,332.32,47,15619.039999999999
20071201,FR-T98Y-60,293.89,32,9404.48
20071202,BK-M18B-40,208.98,1,208.98
20071202,BK-M38S-46,303.69,1,303.69
20071202,BK-M68S-38,738.14,2,1476.28
20071202,BK-M68S-42,715.88,1,715.88
20071202,BK-R19B-48,185.46,2,370.92
20071202,BK-R19B-52,228.68,1,228.68
20071202,BK-R19B-58,259.93,1,259.93
20071202,BK-R64Y-38,429.81,2,859.62
20071202,BK-R64Y-44,439.75,1,439.75
20071202,BK-R64Y-48,405.91,1,405.91
20071202,BK-R79Y-40,710.63,2,1421.26
20071202,BK-R79Y-42,569.24,2,1138.48
20071202,BK-R79Y-44,736.87,1,736.87
20071202,BK-R79Y-48,594.74,1,594.74
20071202,BK-R89B-44,984.7,1,984.7
20071202,BK-R89B-48,871.55,1,871.55
20071202,BK-T18U-50,167.89,1,167.89
20071202,BK-T44U-46,407.08,3,1221.24
20071202,BK-T79U-46,812.36,1,812.36
20071202,BK-T79U-54,726.08,2,1452.16
20071202,BK-T79U-60,696.2,1,696.2
20071202,BK-T79Y-46,460.53,1,460.53
20071202,BK-T79Y-50,629.32,1,629.32
20071203,BK-M18B-40,207.98,1,207.98
20071203,BK-M18B-42,158.02,1,158.02
20071203,BK-M18S-42,63.1,1,63.1
20071203,BK-M38S-38,336.74,1,336.74
20071203,BK-M38S-40,267.93,1,267.93
20071203,BK-M38S-46,303.57,1,303.57
20071203,BK-M68B-38,718.38,2,1436.76
20071203,BK-M68B-42,733.88,2,1467.76
20071203,BK-M68B-46,643.73,2,1287.46
20071203,BK-M68S-38,735.56,3,2206.68
20071203,BK-M68S-42,717.32,1,717.32
20071203,BK-M68S-46,746.3,1,746.3
20071203,BK-R19B-44,203.3,2,406.6
20071203,BK-R19B-48,184.55,1,184.55
20071203,BK-R19B-52,228.68,1,228.68
20071203,BK-R19B-58,259.34,1,259.34
20071203,BK-R64Y-38,431.4,1,431.4
20071203,BK-R64Y-40,484.79,2,969.58
20071203,BK-R64Y-44,440.19,2,880.38
20071203,BK-R79Y-40,712.54,1,712.54
20071203,BK-R89B-58,925.15,1,925.15
20071203,BK-R89R-58,1030.29,1,1030.29
20071203,BK-T18U-50,167.09,1,167.09
20071203,BK-T18U-62,208.17,1,208.17
20071203,BK-T18Y-50,183.65,1,183.65
20071203,BK-T18Y-54,169.35,1,169.35
20071203,BK-T18Y-58,168.89,1,168.89
20071203,BK-T79U-50,690.99,1,690.99
20071203,BK-T79Y-46,459.24,1,459.24
20071203,BK-T79Y-54,641.97,2,1283.94
20071203,BK-T79Y-60,486.86,1,486.86
20071204,BK-M18B-48,170.16,2,340.32
20071204,BK-M18B-52,207.02,1,207.02
20071204,BK-M18S-42,62.88,1,62.88
20071204,BK-M18S-52,62.25,3,186.75
20071204,BK-M38S-42,313.98,1,313.98
20071204,BK-M38S-46,302.72,1,302.72
20071204,BK-M68B-42,732.48,1,732.48
20071204,BK-M68B-46,646.82,2,1293.64
20071204,BK-M68S-42,714.02,2,1428.04
20071204,BK-M68S-46,748.69,1,748.69
20071204,BK-R19B-48,184.6,2,369.2
20071204,BK-R64Y-38,432.35,1,432.35
20071204,BK-R64Y-40,482.66,2,965.32
20071204,BK-R64Y-42,572.41,1,572.41
20071204,BK-R64Y-44,442.3,1,442.3
20071204,BK-R64Y-48,405.06,2,810.12
20071204,BK-R79Y-40,713.19,1,713.19
20071204,BK-R79Y-44,735.17,1,735.17
20071204,BK-R89B-44,992.5,1,992.5
20071204,BK-R89R-58,1026.58,1,1026.58
20071204,BK-T18U-44,190.99,1,190.99
20071204,BK-T18U-62,207.72,1,207.72
20071204,BK-T18Y-50,184.41,1,184.41
20071204,BK-T44U-46,406.18,1,406.18
20071204,BK-T44U-60,396.17,1,396.17
20071204,BK-T79U-50,687.95,1,687.95
20071204,BK-T79Y-46,460.48,1,460.48
20071204,BK-T79Y-50,629.95,1,629.95
20071205,BK-M18B-40,207.17,1,207.17
20071205,BK-M18S-48,73.42,1,73.42
20071205,BK-M38S-38,336.97,1,336.97
20071205,BK-M38S-40,266.56,2,533.12
20071205,BK-M38S-42,313.63,1,313.63
20071205,BK-M68B-38,718.23,2,1436.46
20071205,BK-M68B-42,736.14,1,736.14
20071205,BK-M68B-46,648.24,1,648.24
20071205,BK-M68S-42,713.52,1,713.52
20071205,BK-M68S-46,751.61,3,2254.83
20071205,BK-R19B-44,203.32,1,203.32
20071205,BK-R19B-52,229.29,1,229.29
20071205,BK-R19B-58,258.76,1,258.76
20071205,BK-R64Y-38,432.61,2,865.22
20071205,BK-R64Y-40,481.45,1,481.45
20071205,BK-R64Y-42,572.7,1,572.7
20071205,BK-R64Y-44,442.35,1,442.35
20071205,BK-R79Y-42,571.01,2,1142.02
20071205,BK-R79Y-44,733.62,1,733.62
20071205,BK-R89B-58,925.79,1,925.79
20071205,BK-R89R-58,1024.53,1,1024.53
20071205,BK-T18U-54,174.21,1,174.21
20071205,BK-T18U-58,183.37,1,183.37
20071205,BK-T18Y-44,170.37,1,170.37
20071205,BK-T44U-46,407.93,1,407.93
20071205,BK-T79U-50,689.47,1,689.47
20071205,BK-T79U-60,698.97,1,698.97
20071205,BK-T79Y-46,459.01,1,459.01
20071205,BK-T79Y-50,628.0,1,628.0
20071206,BK-M18B-42,158.47,1,158.47
20071206,BK-M38S-38,337.88,1,337.88
20071206,BK-M38S-46,302.84,1,302.84
20071206,BK-M68B-38,717.15,2,1434.3
20071206,BK-M68B-42,734.74,1,734.74
20071206,BK-M68S-38,735.11,1,735.11
20071206,BK-M68S-46,751.84,3,2255.52
20071206,BK-R19B-44,203.67,1,203.67
20071206,BK-R19B-48,184.14,3,552.42
20071206,BK-R19B-52,229.16,1,229.16
20071206,BK-R19B-58,258.25,2,516.5
20071206,BK-R64Y-40,483.72,1,483.72
20071206,BK-R64Y-44,444.12,2,888.24
20071206,BK-R79Y-42,568.72,1,568.72
20071206,BK-R79Y-44,732.16,1,732.16
20071206,BK-R79Y-48,589.05,1,589.05
20071206,BK-R89B-48,873.11,1,873.11
20071206,BK-R89B-52,932.17,1,932.17
20071206,BK-T18U-54,173.95,1,173.95
20071206,BK-T18U-58,183.65,1,183.65
20071206,BK-T18Y-58,169.07,2,338.14
20071206,BK-T18Y-62,170.14,1,170.14
20071206,BK-T44U-54,367.75,1,367.75
20071206,BK-T44U-60,397.24,2,794.48
20071206,BK-T79U-46,813.33,1,813.33
20071206,BK-T79U-54,722.95,2,1445.9
20071206,BK-T79U-60,695.96,1,695.96
20071206,BK-T79Y-46,461.25,2,922.5
20071206,BK-T79Y-50,627.75,1,627.75
20071206,BK-T79Y-54,634.74,3,1904.22
20071206,BK-T79Y-60,488.51,1,488.51
20071207,BK-M18B-44,207.71,2,415.42
20071207,BK-M18S-52,62.33,2,124.66
20071207,BK-M38S-38,336.83,1,336.83
20071207,BK-M38S-40,266.7,2,533.4
20071207,BK-M38S-42,313.54,1,313.54
20071207,BK-M38S-46,303.45,1,303.45
20071207,BK-M68B-38,716.22,1,716.22
20071207,BK-M68B-46,645.32,3,1935.96
20071207,BK-M68S-38,732.32,1,732.32
20071207,BK-R19B-44,203.63,2,407.26
20071207,BK-R19B-48,184.68,3,554.04
20071207,BK-R19B-52,228.58,1,228.58
20071207,BK-R19B-58,258.45,4,1033.8
20071207,BK-R64Y-42,571.84,1,571.84
20071207,BK-R64Y-44,444.96,2,889.92
20071207,BK-R79Y-40,717.04,1,717.04
20071207,BK-R79Y-42,568.5,1,568.5
20071207,BK-R79Y-44,731.72,4,2926.88
20071207,BK-R79Y-48,591.88,3,1775.6399999999999
20071207,BK-R89B-44,986.05,1,986.05
20071207,BK-R89B-58,932.65,2,1865.3
20071207,BK-R89R-58,1031.51,1,1031.51
20071207,BK-T18Y-54,170.23,1,170.23
20071207,BK-T44U-54,366.35,1,366.35
20071207,BK-T79U-50,686.85,2,1373.7
20071207,BK-T79U-54,726.13,3,2178.39
20071207,BK-T79Y-50,626.87,1,626.87
20071207,BK-T79Y-60,486.51,2,973.02
20071208,BK-M18S-52,62.54,1,62.54
20071208,BK-M38S-40,266.27,1,266.27
20071208,BK-M68B-38,718.01,3,2154.0299999999997
20071208,BK-M68B-46,643.26,1,643.26
20071208,BK-M68S-38,729.46,1,729.46
20071208,BK-M68S-46,756.73,2,1513.46
20071208,BK-R19B-44,203.48,2,406.96
20071208,BK-R19B-48,185.01,1,185.01
20071208,BK-R19B-52,228.7,1,228.7
20071208,BK-R19B-58,259.33,3,777.99
20071208,BK-R64Y-40,483.76,1,483.76
20071208,BK-R64Y-44,446.16,1,446.16
20071208,BK-R79Y-40,718.48,2,1436.96
20071208,BK-R79Y-44,732.23,1,732.23
20071208,BK-R89B-44,984.67,1,984.67
20071208,BK-T18Y-58,168.63,3,505.89
20071208,BK-T44U-46,404.51,1,404.51
20071208,BK-T79U-50,683.55,1,683.55
20071208,BK-T79U-60,693.81,1,693.81
20071208,BK-T79Y-50,627.25,1,627.25
20071208,BK-T79Y-60,484.76,1,484.76
20071209,BK-M18B-44,207.6,1,207.6
20071209,BK-M38S-40,266.27,1,266.27
20071209,BK-M68B-38,721.6,2,1443.2
20071209,BK-M68B-42,734.66,1,734.66
20071209,BK-M68B-46,645.45,2,1290.9
20071209,BK-M68S-42,711.8,2,1423.6
20071209,BK-R19B-44,202.71,1,202.71
20071209,BK-R19B-48,185.42,3,556.26
20071209,BK-R19B-52,228.04,3,684.12
20071209,BK-R64Y-42,571.61,2,1143.22
20071209,BK-R79Y-40,720.92,1,720.92
20071209,BK-R79Y-48,591.23,1,591.23
20071209,BK-R89B-44,986.44,1,986.44
20071209,BK-R89B-48,875.2,1,875.2
20071209,BK-T18Y-44,169.7,1,169.7
20071209,BK-T18Y-54,169.57,1,169.57
20071209,BK-T44U-46,405.56,1,405.56
20071209,BK-T79U-54,726.41,1,726.41
20071209,BK-T79Y-46,459.41,1,459.41
20071209,BK-T79Y-50,627.94,2,1255.88
20071210,BK-M38S-38,338.31,1,338.31
20071210,BK-M38S-46,304.87,1,304.87
20071210,BK-M68B-38,720.66,1,720.66
20071210,BK-M68B-42,733.78,2,1467.56
20071210,BK-M68B-46,644.61,1,644.61
20071210,BK-M68S-46,757.18,1,757.18
20071210,BK-R19B-58,260.01,1,260.01
20071210,BK-R79Y-42,563.96,1,563.96
20071210,BK-R79Y-44,727.41,1,727.41
20071210,BK-T18U-62,206.28,3,618.84
20071210,BK-T18Y-44,170.38,1,170.38
20071210,BK-T44U-50,403.38,1,403.38
20071210,BK-T79Y-46,457.2,1,457.2
20071210,BK-T79Y-50,627.62,1,627.62
20071211,BK-M18S-44,83.5,1,83.5
20071211,BK-M38S-38,337.6,2,675.2
20071211,BK-M38S-40,266.46,1,266.46
20071211,BK-M68B-38,718.21,2,1436.42
20071211,BK-M68B-46,646.99,1,646.99
20071211,BK-M68S-38,727.78,3,2183.34
20071211,BK-M68S-46,753.93,1,753.93
20071211,BK-R19B-44,202.08,1,202.08
20071211,BK-R19B-48,184.77,1,184.77
20071211,BK-R19B-52,227.74,4,910.96
20071211,BK-R19B-58,260.29,2,520.58
20071211,BK-R79Y-42,563.73,2,1127.46
20071211,BK-R79Y-44,728.72,1,728.72
20071211,BK-R79Y-48,590.4,1,590.4
20071211,BK-R89B-48,875.9,1,875.9
20071211,BK-R89B-58,935.9,1,935.9
20071211,BK-R89R-58,1026.97,2,2053.94
20071211,BK-T18U-50,166.1,1,166.1
20071211,BK-T18Y-44,169.9,1,169.9
20071211,BK-T44U-46,408.16,2,816.32
20071211,BK-T44U-54,365.87,1,365.87
20071211,BK-T79U-54,728.89,3,2186.67
20071211,BK-T79U-60,692.35,1,692.35
20071212,BK-M18B-44,208.2,1,208.2
20071212,BK-M18S-48,72.78,2,145.56
20071212,BK-M38S-38,336.28,1,336.28
20071212,BK-M68B-38,720.15,1,720.15
20071212,BK-M68B-42,735.02,3,2205.06
20071212,BK-M68B-46,645.83,2,1291.66
20071212,BK-M68S-38,725.74,2,1451.48
20071212,BK-M68S-42,713.08,3,2139.2400000000002
20071212,BK-M68S-46,751.36,4,3005.44
20071212,BK-R19B-44,201.45,3,604.3499999999999
20071212,BK-R19B-48,184.14,1,184.14
20071212,BK-R19B-52,227.74,1,227.74
20071212,BK-R19B-58,261.18,2,522.36
20071212,BK-R64Y-42,570.98,2,1141.96
20071212,BK-R64Y-44,448.39,2,896.78
20071212,BK-R79Y-40,721.49,1,721.49
20071212,BK-R79Y-44,728.86,2,1457.72
20071212,BK-R79Y-48,591.28,1,591.28
20071212,BK-R89B-58,935.62,1,935.62
20071212,BK-T44U-46,406.2,1,406.2
20071212,BK-T44U-54,364.08,1,364.08
20071212,BK-T79U-50,675.58,1,675.58
20071212,BK-T79U-60,690.89,1,690.89
20071212,BK-T79Y-46,455.78,1,455.78
20071212,BK-T79Y-60,484.55,1,484.55
20071213,BK-M18S-42,63.03,1,63.03
20071213,BK-M38S-38,335.58,1,335.58
20071213,BK-M38S-42,316.08,1,316.08
20071213,BK-M38S-46,305.57,1,305.57
20071213,BK-M68B-38,718.78,3,2156.34
20071213,BK-M68S-38,722.99,1,722.99
20071213,BK-M68S-42,710.66,4,2842.64
20071213,BK-M68S-46,752.04,2,1504.08
20071213,BK-R19B-44,202.44,2,404.88
20071213,BK-R19B-48,184.56,3,553.6800000000001
20071213,BK-R19B-52,228.4,1,228.4
20071213,BK-R19B-58,260.45,1,260.45
20071213,BK-R64Y-38,430.71,2,861.42
20071213,BK-R64Y-40,484.82,1,484.82
20071213,BK-R64Y-42,571.49,2,1142.98
20071213,BK-R64Y-44,450.32,1,450.32
20071213,BK-R79Y-42,565.03,2,1130.06
20071213,BK-R79Y-44,730.46,1,730.46
20071213,BK-R89B-48,870.91,1,870.91
20071213,BK-T18U-62,204.86,1,204.86
20071213,BK-T18Y-50,183.64,1,183.64
20071213,BK-T18Y-62,169.47,1,169.47
20071213,BK-T79U-46,823.46,1,823.46
20071213,BK-T79U-50,675.18,2,1350.36
20071213,BK-T79U-54,729.46,1,729.46
20071214,BK-M68B-38,721.66,2,1443.32
20071214,BK-M68B-42,730.84,2,1461.68
20071214,BK-M68B-46,648.09,1,648.09
20071214,BK-M68S-38,720.09,2,1440.18
20071214,BK-M68S-42,710.66,2,1421.32
20071214,BK-M68S-46,751.36,1,751.36
20071214,BK-R19B-44,201.61,1,201.61
20071214,BK-R19B-48,185.06,1,185.06
20071214,BK-R19B-52,228.56,1,228.56
20071214,BK-R19B-58,260.99,2,521.98
20071214,BK-R64Y-38,428.9,1,428.9
20071214,BK-R64Y-40,483.27,2,966.54
20071214,BK-R64Y-42,570.18,1,570.18
20071214,BK-R64Y-44,451.94,1,451.94
20071214,BK-R64Y-48,404.35,1,404.35
20071214,BK-R79Y-42,565.48,2,1130.96
20071214,BK-R79Y-44,732.07,3,2196.21
20071214,BK-R89B-48,870.3,1,870.3
20071214,BK-R89B-58,934.59,1,934.59
20071214,BK-T18U-50,166.83,1,166.83
20071214,BK-T18Y-44,170.65,1,170.65
20071214,BK-T18Y-50,184.1,1,184.1
20071214,BK-T79U-46,822.89,2,1645.78
20071214,BK-T79U-60,692.07,1,692.07
20071214,BK-T79Y-50,636.33,1,636.33
20071215,BK-M18B-48,170.04,1,170.04
20071215,BK-M68B-38,722.74,2,1445.48
20071215,BK-M68B-42,727.4,2,1454.8
20071215,BK-M68B-46,648.86,1,648.86
20071215,BK-M68S-42,707.96,3,2123.88
20071215,BK-M68S-46,753.99,2,1507.98
20071215,BK-R19B-44,201.15,2,402.3
20071215,BK-R19B-52,228.92,3,686.76
20071215,BK-R19B-58,261.1,1,261.1
20071215,BK-R64Y-42,568.87,3,1706.6100000000001
20071215,BK-R64Y-48,405.08,4,1620.32
20071215,BK-R79Y-40,721.06,1,721.06
20071215,BK-R79Y-42,564.75,1,564.75
20071215,BK-R79Y-44,735.29,1,735.29
