DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,DayNumberOfMonth,MonthNumberOfYear,EnglishMonthName,CalendarQuarter,CalendarYear,FiscalYear
20101208,2010-12-08,4,Wednesday,8,12,December,4,2010,2011
20101209,2010-12-09,5,Thursday,9,12,December,4,2010,2011
20101210,2010-12-10,6,Friday,10,12,December,4,2010,2011
20101211,2010-12-11,7,Saturday,11,12,December,4,2010,2011
20101212,2010-12-12,1,Sunday,12,12,December,4,2010,2011
20101213,2010-12-13,2,Monday,13,12,December,4,2010,2011
20101214,2010-12-14,3,Tuesday,14,12,December,4,2010,2011
20101215,2010-12-15,4,Wednesday,15,12,December,4,2010,2011
20101216,2010-12-16,5,Thursday,16,12,December,4,2010,2011
20101217,2010-12-17,6,Friday,17,12,December,4,2010,2011
20101218,2010-12-18,7,Saturday,18,12,December,4,2010,2011
20101219,2010-12-19,1,Sunday,19,12,December,4,2010,2011
20101220,2010-12-20,2,Monday,20,12,December,4,2010,2011
20101221,2010-12-21,3,Tuesday,21,12,December,4,2010,2011
20101222,2010-12-22,4,Wednesday,22,12,December,4,2010,2011
20101223,2010-12-23,5,Thursday,23,12,December,4,2010,2011
20101224,2010-12-24,6,Friday,24,12,December,4,2010,2011
20101225,2010-12-25,7,Saturday,25,12,December,4,2010,2011
20101226,2010-12-26,1,Sunday,26,12,December,4,2010,2011
20101227,2010-12-27,2,Monday,27,12,December,4,2010,2011
20101228,2010-12-28,3,Tuesday,28,12,December,4,2010,2011
20101229,2010-12-29,4,Wednesday,29,12,December,4,2010,2011
20101230,2010-12-30,5,Thursday,30,12,December,4,2010,2011
20101231,2010-12-31,6,Friday,31,12,December,4,2010,2011
